synset_name	synset_definition	frame_0	frame_1	frame_2	frame_3	frame_4
nacreous_cloud.n.01	nacreous cloud, mother-of-pearl cloud, a luminous iridescent cloud at a high altitude that may be seen when the sun is a few degrees below the horizon	LIGHT_SHINE	DIM	LIGHTEN	METEOROLOGICAL	CLOUD_SHADOW_HIDE
nail_pulling.n.01	nail pulling, nail removal, a form of torture in which the fingernails or toenails are removed	REMOVE_TAKE-AWAY_KIDNAP	HURT_HARM_ACHE	CUT	CASTRATE	KILL
name.n.05	name, by the sanction or authority of	AUTHORIZE_ADMIT	ASSIGN-smt-to-smn	COMMUNE	NAME	DECREE_DECLARE
napoleon.n.03	Napoleon, nap, a card game similar to whist usually played for stakes	PLAY_SPORT/GAME	BID	FIGHT	COMPETE	PERFORM
naprapathy.n.01	naprapathy, a drugless method of treatment based on the belief that disease symptoms arise from problems with ligaments and connective tissues	HELP_HEAL_CARE_CURE	REPAIR_REMEDY	TREAT-WITH/BY	STRENGTHEN_MAKE-RESISTANT	MAKE-RELAX
narcoterrorism.n.01	narcoterrorism, the financing of terrorist activities by participation in the drug trade	PAY	STEAL_DEPRIVE	FOLLOW_SUPPORT_SPONSOR_FUND	LEND	VIOLATE
narrowing.n.02	narrowing, a decrease in width	REDUCE_DIMINISH	WEAKEN	SLOW-DOWN	DEBASE_ADULTERATE	KNOCK-DOWN
nasogastric_feeding.n.01	nasogastric feeding, feeding consisting of delivering liquid nutrients through a tube passing through the nose and into the stomach	NOURISH_FEED	EAT_BITE	DRINK	DIET	HOST_MEAL_INVITE
national_censorship.n.01	national censorship, censorship under civil authority of communications entering or leaving of crossing the borders of the united states or its territories or possessions	PRECLUDE_FORBID_EXPEL	RESTRAIN	CAGE_IMPRISON	ISOLATE	REFUSE
national_flag.n.01	national flag, ensign, an emblem flown as a symbol of nationality	SIGNAL_INDICATE	REPRESENT	COLOR	EMBELLISH	DRESS_WEAR
national_service.n.01	national service, compulsory service in the military during peacetime	WORK	TRY	HAVE-A-FUNCTION_SERVE	PREPARE	HIRE
nationalization.n.01	nationalization, nationalisation, the action of forming or becoming a nation	CHANGE-APPEARANCE/STATE	CONVERT	COMMUNIZE	COMBINE_MIX_UNITE	CHANGE_SWITCH
nativism.n.01	nativism, the policy of perpetuating native cultures in opposition to acculturation	CAUSE-MENTAL-STATE	AROUSE_WAKE_ENLIVEN	HARMONIZE	CHANGE_SWITCH	LEARN
natural.n.03	natural, craps a first roll of 7 or 11 that immediately wins the stake	SCORE	EXCRETE	HIT	EMPTY_UNLOAD	FALL_SLIDE-DOWN
natural_childbirth.n.01	natural childbirth, labor and childbirth without medical intervention no drugs are given to relieve pain or aid the birth process	GIVE-BIRTH	HURT_HARM_ACHE	HELP_HEAL_CARE_CURE	EXCRETE	DEVELOP_AGE
natural_family_planning.n.01	natural family planning, any of several methods of family planning that do not involve sterilization or contraceptive devices or drugs coitus is avoided during the fertile time of a womans menstrual cycle	GIVE-BIRTH	PLAN_SCHEDULE	GROW_PLOW	MOUNT_ASSEMBLE_PRODUCE	ESTABLISH
natural_phenomenon.n.01	natural phenomenon, all phenomena that are not artificial	HAPPEN_OCCUR	APPEAR	UNDERGO-EXPERIENCE	BEGIN	PERCEIVE
natural_process.n.01	natural process, natural action, action, activity, a process existing in or produced by nature rather than by the intent of human beings	HAPPEN_OCCUR	BEGIN	ESTABLISH	DERIVE	RESULT_CONSEQUENCE
nature_study.n.01	nature study, the study of animals and plants in the natural world usually at an elementary level	STUDY	FOCUS	LEARN	TRY	ANALYZE
naturopathy.n.01	naturopathy, a method of treating disease using food and exercise and heat to assist the natural healing process	HELP_HEAL_CARE_CURE	REPAIR_REMEDY	TREAT-WITH/BY	STRENGTHEN_MAKE-RESISTANT	WASH_CLEAN
naught.n.02	naught, complete failure	FAIL_LOSE	LOSE	DESTROY	FINISH_CONCLUDE_END	MISS_OMIT_LACK
nautch.n.01	nautch, nauch, nautch dance, an intricate traditional dance in india performed by professional dancing girls	DANCE	SING	PERFORM	CELEBRATE_PARTY	MOVE-ONESELF
naval_battle.n.01	naval battle, a pitched battle between naval fleets	ATTACK_BOMB	FIGHT	FACE_CHALLENGE	COMPETE	QUARREL_POLEMICIZE
naval_blockade.n.01	naval blockade, the interdiction of a nations lines of communication at sea by the use of naval power	RESTRAIN	CATCH	PRECLUDE_FORBID_EXPEL	CAGE_IMPRISON	STOP
naval_campaign.n.01	naval campaign, an operation conducted primarily by naval forces in order to gain or extend or maintain control of the sea	ATTACK_BOMB	SHOOT_LAUNCH_PROPEL	MANAGE	CONQUER	FIGHT
nay.n.01	nay, a negative	DOWNPLAY_HUMILIATE	DEBASE_ADULTERATE	REFUSE	WEAKEN	REDUCE_DIMINISH
naysaying.n.01	naysaying, the act of saying no to a request	REFUSE	CRITICIZE	ASK_REQUEST	OFFEND_DISESTEEM	OPPOSE_REBEL_DISSENT
nazification.n.01	Nazification, social process of adopting or being forced to adopt nazism	CONVERT	CHANGE-APPEARANCE/STATE	CHANGE_SWITCH	WORSEN	HARMONIZE
neap_tide.n.01	neap tide, neap, a less than average tide occurring at the first and third quarters of the moon	HAPPEN_OCCUR	REDUCE_DIMINISH	MOVE-SOMETHING	MOVE-BACK	SLOW-DOWN
near-death_experience.n.01	near-death experience, the experience of being close to death but surviving	UNDERGO-EXPERIENCE	KILL	CAUSE-MENTAL-STATE	HURT_HARM_ACHE	PERCEIVE
near_miss.n.01	near miss, an accidental collision that is narrowly avoided	HIT	MISS_OMIT_LACK	FAIL_LOSE	LOSE	LAND_GET-OFF
near_thing.n.01	near thing, something that barely avoids failure or disaster	ACHIEVE	REACH	OVERCOME_SURPASS	HAPPEN_OCCUR	MISS_OMIT_LACK
nebula.n.03	nebula, an immense cloud of gas mainly hydrogen and dust in interstellar space	EMIT	LIGHT_SHINE	BURN	DIM	WET
nebular_hypothesis.n.01	nebular hypothesis, cosmology the theory that the solar system evolved from a hot gaseous nebula	CHANGE-APPEARANCE/STATE	CONVERT	SUPPOSE	PROVE	BELIEVE
nebule.n.01	nebule, a small cloud	METEOROLOGICAL	WET	FLOW	SPILL_POUR	CLOUD_SHADOW_HIDE
neck_exercise.n.01	neck exercise, exercise designed to strengthen the neck muscles	STRENGTHEN_MAKE-RESISTANT	STABILIZE_SUPPORT-PHYSICALLY	REPAIR_REMEDY	AMELIORATE	INCREASE_ENLARGE_MULTIPLY
necrobiosis.n.01	necrobiosis, cell death, physiology the normal degeneration and death of living cells as in various epithelial cells	DESTROY	KILL	WORSEN	SPOIL	HURT_HARM_ACHE
necrolysis.n.01	necrolysis, disintegration and dissolution of dead tissue	KILL	SEPARATE_FILTER_DETACH	DESTROY	BREAK_DETERIORATE	COMBINE_MIX_UNITE
necromancy.n.02	necromancy, conjuring up the dead especially for prophesying	KILL	DESTROY	CONTRACT-AN-ILLNESS_INFECT	HURT_HARM_ACHE	IMAGINE
necrophagia.n.01	necrophagia, necrophagy, feeding on corpses or carrion	EAT_BITE	KILL	HURT_HARM_ACHE	NOURISH_FEED	CONTRACT-AN-ILLNESS_INFECT
needle_biopsy.n.01	needle biopsy, biopsy of deep tissue that is obtained through a hollow needle	ANALYZE	REMOVE_TAKE-AWAY_KIDNAP	EXTRACT	VERIFY	CASTRATE
needlework.n.02	needlework, needlecraft, work such as sewing or embroidery that is done with a needle	SEW	WEAVE	PAINT	CAVE_CARVE	CREATE_MATERIALIZE
negative_charge.n.01	negative charge, having a surplus of electrons having a lower electric potential	DEBASE_ADULTERATE	WEAKEN	COMPENSATE	FUEL	CHARGE
negative_chemotaxis.n.01	negative chemotaxis, movement away from a chemical stimulus	LEAVE_DEPART_RUN-AWAY	MOVE-BACK	TURN_CHANGE-DIRECTION	GO-FORWARD	RUN
negative_feedback.n.01	negative feedback, feedback in opposite phase with decreasing the input	REPEAT	PERSUADE	SPEAK	INCITE_INDUCE	ALTERNATE
neglect_of_duty.n.01	neglect of duty, law breach of a duty	MISS_OMIT_LACK	ABSTAIN_AVOID_REFRAIN	FRUSTRATE_DISAPPOINT	VIOLATE	GIVE-UP_ABOLISH_ABANDON
negotiation.n.02	negotiation, the activity or business of negotiating an agreement coming to terms	NEGOTIATE	SETTLE_CONCILIATE	DISCUSS	QUARREL_POLEMICIZE	OFFER
nelson.n.02	nelson, any of several wrestling holds in which an arm is passed under the opponents arm from behind and the hand exerts pressure on the back of the neck	FIGHT	CATCH	ATTACK_BOMB	HIT	PLAY_SPORT/GAME
nemean_games.n.01	Nemean Games, the ancient panhellenic games held biennially at nemea in the second and fourth years of each olympiad	PLAY_SPORT/GAME	FIGHT	COMPETE	BID	TRY
neo-darwinism.n.01	neo-Darwinism, a modern darwinian theory that explains new species in terms of genetic mutations	AMELIORATE	CONVERT	INTERPRET	ADJUST_CORRECT	CHANGE-APPEARANCE/STATE
neo-lamarckism.n.01	Neo-Lamarckism, a modern lamarckian theory emphasizing the importance of environmental factors in genetic changes and retaining the notion of the inheritance of acquired characters	AMELIORATE	CONVERT	CHANGE_SWITCH	CHANGE-APPEARANCE/STATE	HARMONIZE
neocolonialism.n.01	neocolonialism, control by a powerful country of its former colonies or other less developed countries by economic pressures	SUBJUGATE	MANAGE	COMMUNIZE	STEAL_DEPRIVE	LEAD_GOVERN
neoplasia.n.01	neoplasia, the pathological process that results in the formation and growth of a tumor	DEVELOP_AGE	HURT_HARM_ACHE	CHANGE-APPEARANCE/STATE	GROW_PLOW	INCREASE_ENLARGE_MULTIPLY
nephrectomy.n.01	nephrectomy, surgical removal of a kidney	REMOVE_TAKE-AWAY_KIDNAP	EMPTY_UNLOAD	CASTRATE	UNFASTEN_UNFOLD	CANCEL_ELIMINATE
nephrotomy.n.01	nephrotomy, incision into a kidney usually to remove a kidney stone	HOLE_PIERCE	REMOVE_TAKE-AWAY_KIDNAP	CUT	CASTRATE	HURT_HARM_ACHE
nepotism.n.01	nepotism, favoritism shown to relatives or close friends by those in power as by giving them jobs	SUBJUGATE	CORRUPT	MANAGE	TREAT	STEAL_DEPRIVE
nerve_impulse.n.01	nerve impulse, nervous impulse, neural impulse, impulse, the electrical discharge that travels along a nerve fiber	TRAVEL	MOVE-SOMETHING	GO-FORWARD	RUN	MOVE-ONESELF
netball.n.01	netball, a team game that resembles basketball a soccer ball is to be thrown so that it passes through a ring on the top of a post	PLAY_SPORT/GAME	FIGHT	HIT	SHOOT_LAUNCH_PROPEL	RUN
neurectomy.n.01	neurectomy, surgical removal of all or part of a nerve	REMOVE_TAKE-AWAY_KIDNAP	UNFASTEN_UNFOLD	CASTRATE	EXTRACT	EMPTY_UNLOAD
neurogenesis.n.01	neurogenesis, the development of nerve tissues	DEVELOP_AGE	AMELIORATE	GROW_PLOW	PROMOTE	CHANGE-APPEARANCE/STATE
neuroplasty.n.01	neuroplasty, plastic surgery of the nerves	REPAIR_REMEDY	EMBELLISH	AMELIORATE	STRENGTHEN_MAKE-RESISTANT	RENEW
neurosurgery.n.01	neurosurgery, any surgery that involves the nervous system brain or spinal cord or peripheral nerves	REPAIR_REMEDY	HELP_HEAL_CARE_CURE	CASTRATE	INSERT	RENEW
neurotropism.n.01	neurotropism, an affinity for neural tissues	LIKE	FOCUS	CORRELATE	LEARN	TREAT
neutralism.n.01	neutralism, a policy of neutrality or nonalignment in international affairs	COMPENSATE	CONVERT	DEBASE_ADULTERATE	HARMONIZE	CHANGE_SWITCH
neutrality.n.01	neutrality, nonparticipation in a dispute or war	REFUSE	ABSTAIN_AVOID_REFRAIN	COMPENSATE	GIVE-UP_ABOLISH_ABANDON	PRECLUDE_FORBID_EXPEL
neutralization.n.03	neutralization, neutralisation, euphemism the removal of a threat by killing or destroying it especially in a covert operation or military operation	CANCEL_ELIMINATE	REMOVE_TAKE-AWAY_KIDNAP	COMPENSATE	DRIVE-BACK	EXTRACT
neutralization_fire.n.01	neutralization fire, fire that is delivered in order to render the target ineffective or unusable	SHOOT_LAUNCH_PROPEL	THROW	BURN	ATTACK_BOMB	EXPLODE
neutron_radiation.n.01	neutron radiation, radiation of neutrons as by a neutron bomb	LIGHT_SHINE	REFLECT	EMIT	DIM	LIGHTEN
new_deal.n.01	New Deal, the economic policy of f d roosevelt	CIRCULATE_SPREAD_DISTRIBUTE	GIVE_GIFT	ASSIGN-smt-to-smn	COMPENSATE	REPLACE
new_deal.n.03	new deal, a reapportioning of something	CIRCULATE_SPREAD_DISTRIBUTE	GIVE_GIFT	TRANSMIT	SORT_CLASSIFY_ARRANGE	CHANGE-HANDS
new_line.n.01	new line, the operation that prepares for the next character to be printed or displayed as the first character on the next line	REPAIR_REMEDY	PREPARE	MOUNT_ASSEMBLE_PRODUCE	START-FUNCTIONING	RENEW
new_look.n.01	New Look, a style of womens clothing created by christian dior in 1947 involved a tight bodice and narrow waist and a flowing pleated skirt	CHANGE-APPEARANCE/STATE	DRESS_WEAR	CHANGE_SWITCH	EMBELLISH	AMELIORATE
news_event.n.01	news event, a newsworthy event	HAPPEN_OCCUR	REVEAL	RESULT_CONSEQUENCE	CAUSE-SMT	UNDERGO-EXPERIENCE
news_program.n.01	news program, news show, news, a program devoted to current events often using interviews and commentary	SPEAK	EXPLAIN	REVEAL	PUBLICIZE	SHOW
newspapering.n.01	newspapering, journalism practiced for the newspapers	WORK	PAINT	PRINT	CIRCULATE_SPREAD_DISTRIBUTE	RECORD
newspeak.n.01	newspeak, deliberately ambiguous and contradictory language use to mislead and manipulate the public	DECEIVE	SPEAK	PRETEND	OFFEND_DISESTEEM	FAKE
newsreel.n.01	newsreel, a short film and commentary about current events	EXPLAIN	REPRESENT	RECORD	SUMMARIZE	SPEAK
niff.n.01	niff, pong, an unpleasant smell	SMELL	ODORIZE	EXCRETE	BREATH_BLOW	TASTE
night-stop.n.01	night-stop, a break in a journey for the night	FINISH_CONCLUDE_END	DELAY	STOP	SWITCH-OFF_TURN-OFF_SHUT-DOWN	CANCEL_ELIMINATE
night_game.n.01	night game, a game played under artificial illumination at night	PLAY_SPORT/GAME	FIGHT	PERFORM	BEHAVE	COMPETE
night_terror.n.01	night terror, an emotional episode usually in young children in which the person awakens in terror with feelings of anxiety and fear but is unable to remember any incident that might have provoked those feelings	UNDERGO-EXPERIENCE	CAUSE-MENTAL-STATE	PERCEIVE	AROUSE_WAKE_ENLIVEN	FEEL
nightcap.n.03	nightcap, the final game of a double header	FINISH_CONCLUDE_END	DEFEAT	FIGHT	OVERCOME_SURPASS	PLAY_SPORT/GAME
nightlife.n.01	nightlife, night life, the entertainment available to people seeking nighttime diversion	ENJOY	ATTEND	UNDERGO-EXPERIENCE	CAUSE-MENTAL-STATE	BEHAVE
nightlife.n.02	nightlife, night life, the activity of people seeking nighttime diversion as at the theater a nightclub etc	ATTEND	AROUSE_WAKE_ENLIVEN	EXIST_LIVE	ENJOY	CAUSE-MENTAL-STATE
nightmare.n.02	nightmare, a terrifying or deeply upsetting dream	FEEL	HURT_HARM_ACHE	IMAGINE	UNDERGO-EXPERIENCE	CAUSE-MENTAL-STATE
nightwork.n.01	nightwork, work to be done at night	WORK	DIM	MANAGE	OPERATE	LEAD_GOVERN
nihil_obstat.n.02	nihil obstat, authoritative approval	AGREE_ACCEPT	AUTHORIZE_ADMIT	DECREE_DECLARE	PROVE	ASSIGN-smt-to-smn
nim.n.01	nim, game in which matchsticks are arranged in rows and players alternately remove one or more of them in some versions the object is to take the last remaining matchstick on the table and in other versions the object is to avoid taking the last remaining matchstick on the table	PLAY_SPORT/GAME	FIGHT	BID	ATTACK_BOMB	COMPETE
nimbus.n.01	nimbus, nimbus cloud, rain cloud, a dark grey cloud bearing rain	DIM	METEOROLOGICAL	LIGHT_SHINE	COVER_SPREAD_SURMOUNT	CLOUD_SHADOW_HIDE
ninepins.n.01	ninepins, skittles, a bowling game that is played by rolling a bowling ball down a bowling alley at a target of nine wooden pins	PLAY_SPORT/GAME	HIT	FIGHT	JUMP	SCORE
ninjutsu.n.01	ninjutsu, ninjitsu, the traditional japanese method of espionage involves stealthy movements and the use of camouflage	DECEIVE	PLAY_SPORT/GAME	PERFORM	DANCE	VIOLATE
nitrogen_cycle.n.01	nitrogen cycle, the circulation of nitrogen nitrates from the soil are absorbed by plants which are eaten by animals that die and decay returning the nitrogen back to the soil	CONVERT	CHANGE-APPEARANCE/STATE	TREAT-WITH/BY	ABSORB	CHANGE_SWITCH
nitrogen_fixation.n.01	nitrogen fixation, the assimilation of atmospheric nitrogen by soil bacteria and its release for plant use on the death of the bacteria	TREAT-WITH/BY	CONVERT	COMBINE_MIX_UNITE	ABSORB	CHANGE-APPEARANCE/STATE
no-brainer.n.01	no-brainer, anything that requires little thought	THINK	DECIDE_DETERMINE	GUESS	INFER	CONSIDER
no-hit_game.n.01	no-hit game, no-hitter, a game in which a pitcher allows the opposing team no hits	HIT	SCORE	PLAY_SPORT/GAME	DEFEAT	ATTACK_BOMB
no-trump.n.01	no-trump, a version of contract bridge in which no suit is designated as trump for the duration of the hand	REFUSE	MISS_OMIT_LACK	CANCEL_ELIMINATE	PRECLUDE_FORBID_EXPEL	ABSTAIN_AVOID_REFRAIN
no.n.01	no, a negative	DOWNPLAY_HUMILIATE	DEBASE_ADULTERATE	REDUCE_DIMINISH	CANCEL_ELIMINATE	FAIL_LOSE
no_ball.n.01	no ball, unlawfully delivered ball in cricket	HIT	THROW	SHOOT_LAUNCH_PROPEL	SEND	SCORE
noah's_flood.n.01	Noah's flood, Noachian deluge, Noah and the Flood, the Flood, biblical the great deluge that is said in the book of genesis to have occurred in the time of noah it was brought by god upon the earth because of the wickedness of human beings	SPILL_POUR	FLOW	WET	FILL	EXPLODE
noblesse_oblige.n.01	noblesse oblige, the obligation of those of high rank to be honorable and generous often used ironically	OBLIGE_FORCE	ORDER	SUBJUGATE	TREAT	ASSIGN-smt-to-smn
nocturia.n.01	nocturia, nycturia, excessive urination at night especially common in older men	EXCRETE	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	BREATH_BLOW	SPILL_POUR
nocturnal_emission.n.01	nocturnal emission, ejaculation during sleep usually during a dream	EXCRETE	HAVE-SEX	EMIT	SPILL_POUR	GIVE-BIRTH
noise.n.03	noise, interference, disturbance, electrical or acoustic activity that can disturb communication	MAKE-A-SOUND	MESS	COMPLEXIFY	AFFECT	HURT_HARM_ACHE
nomenklatura.n.01	nomenklatura, the system of patronage in communist countries controlled by committees in the communist party	CORRUPT	FOLLOW_SUPPORT_SPONSOR_FUND	ALLY_ASSOCIATE_MARRY	PARTICIPATE	ASSIGN-smt-to-smn
non-engagement.n.01	non-engagement, nonparticipation, non-involvement, withdrawing from the activities of a group	GIVE-UP_ABOLISH_ABANDON	RESIGN_RETIRE	ABSTAIN_AVOID_REFRAIN	REFUSE	DISCARD
non_prosequitur.n.01	non prosequitur, non pros, a judgment entered in favor of the defendant when the plaintiff has not continued his action eg has not appeared in court	REFUSE	SUBJECTIVE-JUDGING	ABSTAIN_AVOID_REFRAIN	PRECLUDE_FORBID_EXPEL	DECREE_DECLARE
non_sequitur.n.01	non sequitur, a reply that has no relevance to what preceded it	ANSWER	SPEAK	CRITICIZE	JOKE	FACE_CHALLENGE
nonaccomplishment.n.01	nonaccomplishment, nonachievement, an act that does not achieve its intended goal	FAIL_LOSE	MISS_OMIT_LACK	FRUSTRATE_DISAPPOINT	REFUSE	ABSTAIN_AVOID_REFRAIN
nonaggression.n.01	nonaggression, a policy of not initiating hostilities	ABSTAIN_AVOID_REFRAIN	REFUSE	GIVE-UP_ABOLISH_ABANDON	MISS_OMIT_LACK	PRECLUDE_FORBID_EXPEL
nonappearance.n.01	nonappearance, failure to appear especially as at court	MISS_OMIT_LACK	DISAPPEAR	ABSTAIN_AVOID_REFRAIN	FAIL_LOSE	LOSE
nonattendance.n.01	nonattendance, the failure to attend	MISS_OMIT_LACK	LOSE	FAIL_LOSE	FRUSTRATE_DISAPPOINT	ABSTAIN_AVOID_REFRAIN
nonconformism.n.02	nonconformism, the practice of nonconformity	CONVERT	CHANGE_SWITCH	WORSEN	DIVERSIFY	MESS
nonconformity.n.01	nonconformity, lack of harmony or correspondence	MESS	WORSEN	WEAKEN	DIVERSIFY	DEBASE_ADULTERATE
nonconformity.n.04	nonconformity, nonconformance, failure to conform to accepted standards of behavior	WORSEN	DIVERSIFY	MESS	CHANGE_SWITCH	CONVERT
nondevelopment.n.01	nondevelopment, failure of normal development to occur	FAIL_LOSE	LOSE	WORSEN	WEAKEN	BREAK_DETERIORATE
nondisjunction.n.01	nondisjunction, meiosis in which there is a failure of paired homologous chromosomes to separate results in an abnormal number of chromosomes in the daughter cells	SEPARATE_FILTER_DETACH	DIVIDE	DISBAND_BREAK-UP	COMBINE_MIX_UNITE	CONVERT
